In-app Purchases,Languages,Size,Original Release Date,Current Version Release Date,game_id
,EN,23243776.0,9/08/2018,18/10/2018,57d846a3-00a6-40fe-abf4-1550b8acf534
,EN,20385792.0,10/10/2016,10/10/2016,ab382636-cf17-4f93-8058-3cd77b7d8179
"99.99, 49.99, 4.99, 19.99, 9.99",EN,155502592.0,13/10/2015,20/06/2019,d0cd6440-e59b-4418-9f78-1daf346ead8e
,EN,7937024.0,3/05/2019,9/07/2019,45ffb6f6-592d-49fc-b285-0aa788c32030
"2.99, 8.99, 12.99, 19.99, 39.99, 99.99",EN,91313152.0,19/07/2012,11/04/2018,bf833d9e-d096-4921-b39a-818ec277213b
"1.99, 1.99, 1.99, 3.99, 1.99",EN,45083648.0,28/01/2017,28/01/2017,13d0495d-370a-40ea-8b24-d9ad7322cb5a
"1.99, 1.99, 0.99, 4.99, 2.99, 0.99, 0.99, 1.99",EN,46309376.0,31/10/2015,31/10/2015,d9c61e46-c846-4557-80d9-675c528db0ef
"2.99, 4.99, 0.99, 9.99",EN,62748672.0,7/12/2016,21/03/2019,4bf397eb-0117-44dc-bace-36902ea91e83
,"NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, TH, ZH, TR, VI",94287872.0,21/12/2016,4/12/2017,08c7e076-124c-42ef-abe9-269d1e9f8c0e
0.99,EN,3862528.0,3/06/2015,3/06/2015,335256d4-bdc3-40bf-a048-1adda8a7df1f
,"NL, EN, FR, DE, IT, JA, KO, PT, RU, ES, SV",246755328.0,11/12/2013,11/12/2013,88b70893-057a-41ca-b7fb-46732c907616
1.99,EN,18582528.0,5/01/2017,1/07/2017,f097f563-abac-40d4-8279-26ee4fb45ccc
,EN,26567680.0,20/01/2017,20/01/2017,fc55f0f1-40d3-42db-a8df-001d9f617949
,"EN, DE, PT, RU, ZH, ES",20051968.0,30/09/2016,30/09/2016,f15991f1-c606-4cec-8661-825c1d5be4e5
,EN,92960768.0,19/04/2017,29/08/2018,2072ab47-d641-4e6f-9c2e-73da5ee506a1
,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",32350208.0,10/07/2015,10/07/2015,c22ec33a-b21c-4bd1-8e46-c2a826987d9b
,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",34572288.0,6/12/2016,8/02/2017,0b73ddea-9a01-4cea-bce8-77bdd103e4e2
"4.99, 19.99, 99.99, 9.99, 0.99, 49.99, 99.99",EN,443020288.0,15/09/2016,29/07/2019,1b93f56f-56d2-44bb-ba42-91b9e306d170
"4.99, 0.99, 9.99, 19.99, 99.99, 49.99","EN, KO",19984384.0,26/04/2013,30/09/2013,05667e64-46dd-4df1-931b-fe590e58961a
,EN,215156736.0,12/12/2016,12/12/2016,00a300cb-2f72-4daf-a33b-2c927b3182ae
1.99,EN,64769024.0,14/02/2018,10/05/2018,f2ee002c-1e05-481f-8228-66237ff76bec
,EN,29578240.0,12/11/2009,1/12/2015,96818ab9-5d48-4d0a-8d72-9d78a64b039b
,EN,11448320.0,20/03/2015,20/04/2015,50e139d5-f720-43fb-81e4-c7c34584138d
"0.99, 0.99, 1.99, 4.99","NL, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, SV, UK",67960832.0,10/02/2013,15/11/2017,97ca7eaf-356e-4783-884f-21c5ddc92738
,EN,21614592.0,25/11/2017,25/11/2017,15bcface-8309-4df5-934a-b9c7e1ee0c41
4.99,EN,131994624.0,18/10/2016,2/07/2019,64218eaa-2df3-4875-8ddf-8d0f75078540
"1.99, 0.99, 0.99, 0.99, 0.99, 0.99",EN,78712832.0,2/06/2014,8/06/2014,4e561314-62f8-4c13-bfc4-cb4e21dc9ab4
,EN,1154048.0,22/08/2017,5/12/2018,f8dabcaa-c657-49cf-a829-9ed14106d075
,EN,328670208.0,24/05/2019,24/05/2019,1e055270-4fc7-453a-ae13-3b8e800c92b9
,EN,370521088.0,31/07/2015,4/01/2016,e8b006e8-595d-4aa3-b3bb-342684ac7d71
,"DA, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ES, SV",74548224.0,9/08/2015,8/09/2016,d40e4a7d-c65d-4316-bc70-ce122fbe45bb
"1.99, 2.99",EN,23089152.0,20/12/2015,30/11/2016,20f37021-6b4d-4593-bda5-8655e81e8dd6
,EN,17710080.0,23/03/2012,23/05/2018,79c3df5f-e4a5-4802-bf87-04546d30e487
"1.99, 4.99, 9.99, 19.99, 49.99, 99.99","ZH, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH, TR",48459776.0,9/08/2012,4/06/2013,883c38ec-669b-4064-b013-122ee2c7d7ef
,EN,76636160.0,16/02/2018,9/03/2018,2c70cb14-e3f7-4da4-a8a4-dae716321b9e
0.99,EN,249437184.0,28/10/2016,22/08/2018,922b1e90-ccb0-4efa-a293-2f5c48e11294
"1.99, 7.99, 14.99, 7.99, 9.99, 1.99, 3.99, 14.99, 29.99, 19.99",EN,252610560.0,6/04/2012,13/06/2019,94fb1dc1-ff8f-447f-b138-a7c0e8289659
,JA,75990016.0,22/02/2019,15/07/2019,3c1aa669-92e2-4d58-8391-ccf7766a02f0
,EN,347586560.0,4/07/2018,4/07/2018,e50db1fb-7a2e-4911-afe4-9576a1b67ae7
"3.99, 12.99, 1.99, 7.99, 0.99, 1.99, 16.99, 3.99, 6.99, 3.99","EN, FR, DE, IT, PT, RU, ES, TR, UK",65739776.0,28/01/2016,1/05/2018,fb4264ad-00b4-463a-a6e2-ffd61e8db18b
,EN,90230784.0,15/02/2017,15/02/2017,151fd150-9edd-4ff7-bba9-8740ab713d85
,EN,45580288.0,4/02/2019,2/04/2019,a1d7cbb6-a2c3-4f14-892f-57ba39314942
"1.99, 4.99, 1.99, 9.99, 2.99, 4.99, 5.99, 0.99, 19.99, 8.99","EN, FR, DE, IT, PT, RU, ES",267705344.0,29/05/2017,31/07/2019,0daf75b5-9949-48ce-bae3-6ca155c3554b
1.99,"EN, ZH, ZH",13899930.0,5/06/2012,8/04/2013,0eeca814-a226-4be2-b225-1eaae4c7910a
,"EN, FR, IT, JA, KO, PT, RU, ES, TR",727178240.0,23/06/2016,20/07/2018,e394c27f-4159-45ce-8e4b-4f5b459576f9
"0.99, 2.99, 1.99","EN, JA, ZH",38506496.0,11/07/2013,11/07/2013,a581a8b2-5b77-4e2c-80f5-26ac2cab58e0
,EN,133398528.0,2/02/2019,2/02/2019,ab358b96-b745-4ca4-9cac-6b2f2b69d276
"0.99, 0.99, 1.99, 2.99, 3.99",EN,121556992.0,29/06/2018,29/06/2018,27000467-0971-4129-b1b5-76e09d777daf
,EN,9808896.0,4/08/2018,4/08/2018,b9e8e65e-e573-4594-98f9-92c826ea5b8a
,EN,6806528.0,8/07/2016,8/07/2016,9dbacef7-8145-4694-98b1-7a080f7c8b63
,EN,61968384.0,23/04/2018,23/04/2018,674d4403-6b90-4ac2-aede-fdc7ceeeddc8
,EN,120206336.0,18/05/2017,18/05/2017,1efc4d3d-cb0a-414b-94ae-2d8362c56b62
,"EN, ZH",142532608.0,4/01/2016,4/01/2016,3689cab7-6495-4675-9626-e36f6a90b708
"1.99, 9.99",EN,174637056.0,17/01/2014,17/01/2014,132ff45e-14ec-481c-9d7b-86aadf55358e
19.99,"ZH, EN, ZH, ZH",82127872.0,8/11/2018,31/07/2019,97a8a298-5a3d-449d-9d02-69fdac3d923a
"0.99, 0.99, 1.99, 0.99","EN, ZH, ZH",74869760.0,7/12/2017,7/12/2017,62ecd0e9-5265-4068-babe-22b6a85fefd5
,EN,11787264.0,28/11/2016,28/11/2016,8e0b03a3-b028-4dcb-b80b-d9593516b2e3
,EN,917504.0,14/02/2014,14/02/2017,58fd65fb-cb30-4d1a-9e7d-fddc52a02d8c
,EN,64897024.0,25/03/2013,4/10/2017,2155e78d-3f23-4d94-9a81-52623b2d3a99
,EN,169607168.0,8/12/2016,28/02/2017,819557fb-f742-4a08-b763-beb904de4732
,EN,234067968.0,5/08/2018,31/07/2019,3da207c7-36c6-4d8f-88fa-a38b5d408676
,EN,16717824.0,9/06/2018,20/02/2019,f51ac6b9-183b-4253-8d13-09010318cf10
"0.99, 1.99, 2.99",EN,203371520.0,16/11/2015,16/11/2015,fceb3efe-9deb-414f-96e6-9bbc7e2410f5
,EN,31753216.0,13/12/2017,13/12/2017,18e4f967-c5f6-4752-b6c4-bd2ccd4b903a
,EN,230445056.0,5/03/2015,1/06/2015,170c7d3f-9207-4a81-ba2c-790e3ec71568
,EN,20320256.0,28/11/2013,28/11/2013,42c575dc-f55d-4085-b54f-706a8d7da6db
0.99,EN,50258944.0,5/12/2015,9/03/2019,463969c8-db42-4c8c-96e6-674fe4d5472f
"1.99, 4.99, 4.99, 4.99, 19.99, 1.99, 1.99, 19.99",EN,47398912.0,15/01/2015,30/09/2015,1baafa40-d23e-45f3-943c-7521253ffd63
"1.99, 4.99, 0.99, 9.99, 14.99, 19.99, 7.99, 0.99, 4.99, 0.99",EN,328740864.0,25/06/2015,9/07/2015,0a00f9f3-43da-44fc-a1e5-a7d97e328d05
,EN,20033536.0,13/07/2014,13/07/2014,54c771f7-93fb-47c1-9e09-fdd045afc09b
4.99,EN,21361664.0,31/07/2015,4/06/2018,c47b9bcc-9c2f-4865-a33e-15a638a4ac4c
,EN,32497664.0,7/01/2019,7/01/2019,cc02e253-d99b-4984-a323-13852e3a0869
"0.99, 9.99, 4.99, 99.99, 29.99, 49.99",EN,100519936.0,8/08/2014,10/02/2015,2370bcdf-62c8-4142-9084-5065a7164914
,"EN, DE, JA, KO, RU, ZH, ZH",98766848.0,16/09/2016,19/09/2016,6f656b98-1abc-48ae-ae4a-30f483cee10c
"9.99, 2.99, 4.99, 99.99, 19.99, 49.99","EN, JA, ZH, ZH",2512028672.0,25/01/2018,17/04/2019,f6333af4-0c6a-4d67-a1d0-1d0cb5faab4f
,EN,65303552.0,18/04/2009,27/06/2018,1ba2e7e1-3d33-44c4-a5bd-605153f3312f
"4.99, 0.99, 0.99, 19.99, 39.99",EN,78639104.0,31/10/2015,31/10/2016,8e5e8990-5d0b-47c7-bf1a-49cdda04d87a
"1.99, 4.99, 8.99, 17.99",EN,380152832.0,27/11/2018,27/11/2018,e1303c8a-bd90-4f84-9127-1a2e8f20aa4b
1.99,EN,74743808.0,24/02/2016,28/06/2017,48c0dfe8-8be3-4d4a-9aac-69709baa89d1
"0.99, 8.99, 4.99, 2.99",EN,172289024.0,2/11/2016,2/11/2016,f4b5f167-5434-4436-8792-74159009f7c2
"1.99, 0.99, 1.99, 3.99, 6.99, 14.99",EN,66314240.0,27/07/2018,27/07/2018,d942eff1-f224-4e71-b609-ca5578707ca6
,EN,151185408.0,11/05/2018,11/05/2018,93a42dde-e2ee-4ef6-81af-a05c465b7e08
,EN,19018752.0,25/04/2016,25/04/2016,e8696918-0637-46f4-b216-edb1d0819fad
0.99,EN,14889932.0,31/03/2011,19/01/2012,3b6359d8-e626-43ed-a1c1-76cd9cc1f580
2.99,EN,153715712.0,24/10/2017,24/10/2017,3e6dbdd6-d16b-4dc6-8318-89bd8ef61ce4
,EN,130616320.0,1/12/2017,4/12/2018,76a6cce7-abad-4747-bc2b-55309011f587
,EN,95760384.0,12/07/2016,12/07/2016,f909cd1a-aef5-4d3c-8b4d-d558f342eeea
"4.99, 19.99, 9.99, 3.99, 4.99, 19.99, 29.99, 19.99, 9.99, 0.99","EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",168550400.0,14/01/2014,7/02/2014,77decb25-aa6f-4b7e-b90a-d471eb8fc73b
2.99,EN,80763904.0,13/11/2013,4/03/2016,2a76c96a-ef88-4ff3-b0b2-8c830c6e2987
,EN,71420928.0,19/03/2013,28/09/2017,51bec996-8329-4528-bb38-353fc27227d5
,EN,25435136.0,19/09/2017,9/07/2018,8cf20a41-10eb-4150-9eaf-25af14bc1867
,EN,7217152.0,25/10/2014,25/10/2014,3ef6a678-4246-4d08-9c84-5c11426740c7
"19.99, 0.99, 4.99, 9.99, 49.99, 99.99",EN,336368640.0,8/11/2018,14/06/2019,59c5b6ee-499a-4ddc-8fdc-d6966e7000ff
,"EN, FR, DE, PT, RU, ES",205410304.0,4/05/2017,22/05/2017,ff095355-35ed-4665-9d1a-03565f439f1b
,EN,10350262.0,18/08/2010,18/08/2010,2061ec6e-1dc7-4207-8cf3-a9a24b9474db
"2.99, 2.99, 2.99, 1.99",EN,193348608.0,30/12/2015,18/04/2016,24c40752-66cd-48fa-a0b3-924cf939d221
1.99,EN,24801280.0,11/04/2019,11/04/2019,69ab45d0-2ee4-4d83-b96d-aa23734cb1f3
1.99,EN,57700352.0,6/03/2015,6/03/2015,0adcb3b8-723d-4e0f-9171-6e495f2bef91
,"EN, ZH",18585600.0,8/12/2018,4/01/2019,f254f769-5372-4a1d-8f12-d93109d524fc
,EN,150798336.0,4/04/2018,4/04/2018,3cb4a691-0615-41c0-b90d-913343b1bd97
"9.99, 1.99, 7.99, 4.99, 1.99, 19.99, 49.99, 1.99, 99.99",EN,219517952.0,10/05/2018,4/07/2019,d0a65c60-5ffd-48b8-926e-20e6e4898664
,"EN, RU",524193792.0,9/06/2014,6/07/2014,931a185d-1c6a-465f-a98e-1f815bd1a733
,EN,13246464.0,13/03/2015,21/03/2015,afb1f8ab-53d7-4399-b04f-bcab65297f57
,"EN, IT, JA, ZH",20483072.0,29/03/2018,2/08/2019,aab119d0-0207-43fd-b0ea-8d95a32a32e3
,,44814336.0,12/03/2019,11/06/2019,2832eee9-18b8-4530-8dde-2a6cee2fc29b
,EN,51250176.0,27/04/2018,12/05/2018,e99a2e0d-78b8-423c-b106-382f6deba665
,EN,23708672.0,18/12/2010,12/12/2017,210fe193-2bf4-4ba3-afcb-0de4e1020316
"0.99, 0.99, 3.99, 0.99, 3.99, 2.99, 3.99, 1.99, 5.99, 9.99","EN, DE",58114048.0,10/12/2012,9/11/2017,81761364-2302-4527-b154-8b55696e8e09
"4.99, 14.99, 0.99, 9.99, 19.99, 4.99, 9.99, 9.99, 19.99, 14.99","EN, IT, PT, ZH",128111616.0,15/09/2016,20/04/2019,fd4a0aa0-0c90-4353-af50-97e1e36fe426
"4.99, 19.99, 9.99, 4.99, 49.99, 0.99, 5.99, 6.99, 99.99, 19.99","ZH, EN, FR, DE, IT, JA, KO, RU, ES",259620864.0,28/10/2014,2/08/2019,6e7aa17f-5643-4786-b0bb-4d88da32d28d
0.99,EN,97434370.0,7/11/2012,7/11/2012,fdaf277a-6ff2-4a45-beab-8c8d963d4e71
,EN,19849216.0,27/01/2014,27/01/2014,d9000243-24ae-4e34-950d-282913d239f1
0.99,EN,17861281.0,9/11/2011,14/03/2013,fb8d878d-8687-4527-9cb9-6eae4a4f5460
,"ZH, DA, NL, EN, FI, FR, DE, EL, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",11714560.0,13/01/2017,13/01/2017,a8d740cc-4f5d-4efe-aeb6-950769effbe2
,FR,41623552.0,3/10/2017,3/10/2017,85c3c299-f07c-40dc-8eb2-9e66620297d4
"17.99, 8.99, 3.99, 2.99, 4.99, 94.99, 44.99, 19.99, 44.99, 94.99","AR, ZH, EN, FR, DE, IT, JA, PT, RU, ES, TR",240229376.0,20/09/2016,22/07/2019,37c6213f-4891-48a5-85e5-4e129525b6f7
,"EN, JA, KO",15114240.0,11/05/2015,4/06/2015,9e22a73a-175c-401f-8fb2-e93ef8482a23
,EN,234042368.0,29/03/2019,14/06/2019,a8e63998-eeba-491f-a667-25e3030e22d8
"0.99, 2.99, 3.99",EN,19525632.0,20/11/2013,20/11/2013,5dc080d2-f1e1-4fe1-8746-b42573b021c4
,EN,156829696.0,25/03/2018,24/04/2018,33d59272-51fc-43c5-ab43-6e197a527566
"0.99, 0.99, 4.99, 4.99, 9.99, 4.99, 4.99, 9.99, 4.99, 9.99","AR, EN, FR, DE, ID, RU, ZH, ES, TR, UR",334893056.0,26/07/2017,29/07/2019,3fb8a6f6-32c5-45a5-9d98-e0a388fc0a00
"0.99, 1.99","EN, ZH",20756480.0,12/06/2015,13/02/2017,0bfd59b0-f1a3-487e-8b92-af831330669b
"0.99, 2.99, 1.99, 3.99, 7.99, 0.99, 16.99, 15.99, 1.99, 6.99","EN, RU",23625728.0,15/01/2015,10/03/2015,7d72d66d-0595-4ec9-b757-65dc1dd7a550
"4.99, 1.99",EN,32250880.0,22/09/2017,24/01/2019,fc790480-e978-4d36-abf3-b04cfb346a98
,EN,216743936.0,12/08/2018,1/08/2019,83eff1b8-f255-4303-bb6f-a98ffb23a0f3
0.99,"EN, ZH, ZH",27500544.0,2/12/2016,12/10/2017,d51a9137-6a90-48db-89dd-487471cbeef2
,"EN, ES",52451328.0,6/06/2017,7/06/2017,38cc8668-6d78-4b69-b5c0-c04bffc4e654
,EN,13534208.0,6/04/2017,8/04/2017,e9b2cbd1-9293-41ef-9999-b40e807f62ed
,EN,24868864.0,24/05/2018,4/07/2018,417c5f52-7073-4712-9948-54ea8ab6d9cd
,EN,9966592.0,16/01/2016,16/01/2016,a77235c4-7d3d-44fd-9535-d9668bbd9712
,"AR, BN, BG, HR, CS, DA, NL, EN, FI, FR, DE, EL, GU, HE, HI, HU, ID, IT, JA, KN, KO, MS, MR, NB, FA, PL, PT, RO, RU, SR, ZH, SK, ES, SV, TL, TA, TH, ZH, TR, UK, UR, VI",68292608.0,9/11/2017,9/11/2017,054fb3c6-2238-4328-bd72-e80a23c34406
4.99,EN,69150720.0,5/10/2017,5/10/2017,b4ac22db-4f64-4ea4-9e49-b029a2e49f45
,"EN, JA",23780352.0,25/05/2010,14/10/2018,2379d804-ee20-48e5-bd6e-3954392ae920
,EN,27795456.0,8/09/2013,13/09/2014,5653d4b1-7a33-44af-8bcb-7ae301aed414
,EN,13232128.0,12/04/2014,5/10/2017,d3a6b27e-cecc-49e5-8ee3-dc71e13341df
"89.99, 4.99, 8.99, 8.99, 89.99, 26.99, 26.99, 26.99, 26.99, 44.99","EN, DE, JA, TH, ZH",233758720.0,8/03/2019,25/07/2019,35fe9a9c-4e76-4003-96a0-ebd87129db22
0.99,EN,12677120.0,5/09/2012,19/06/2017,f90c5242-75df-4a4b-9e68-5cebfa22cae7
,EN,116634624.0,28/09/2017,13/02/2019,b45d77a2-4a31-4bf1-8826-86eb40cc5788
,EN,22529024.0,12/05/2016,30/01/2019,33e80977-b008-416d-ab2e-33f0a1bb1789
,EN,10850304.0,13/11/2014,8/01/2015,175ff2b2-5586-4fba-8ddd-0c1f856659c4
"2.99, 0.99, 0.99",EN,70080512.0,1/02/2018,18/09/2018,88e0091e-7f1f-4a6e-a8e1-4233bf826d48
"2.99, 2.99, 2.99, 2.99, 2.99",EN,26058752.0,21/10/2015,21/10/2015,9636f062-e4a8-405d-976c-948b434c9b05
2.99,EN,32808960.0,19/06/2015,19/06/2015,4adf1fbc-1bf7-4de3-aea2-6ae45eb390a6
,EN,6419788.0,9/01/2013,5/03/2013,08dbb65a-9e2e-4def-94a4-8742683cca00
0.99,EN,30068736.0,28/02/2019,26/04/2019,f9bc1b76-ea6c-4d25-89a8-9a2334352817
,"EN, PL",32826368.0,9/12/2017,31/12/2017,c75a8139-acc8-41ab-b527-0cad51bd7d01
,EN,240550912.0,3/04/2019,1/05/2019,2e8a94f9-de90-4f30-9c27-237dcb1fb2b7
,EN,19319808.0,18/09/2016,5/04/2017,f1ba44fe-5f00-4119-a5ac-98cabea7f9c9
"1.99, 1.99, 2.99, 4.99, 0.99, 0.99, 1.99, 0.99, 1.99, 0.99",EN,107980800.0,4/05/2017,4/06/2018,f88947a2-c458-454c-9d0d-09b43f7e5621
,"NL, FR, DE, IT, JA, KO, PT, RU, ZH, ES, TH, TR",33214464.0,5/09/2014,5/09/2014,07f613f8-87b4-47fd-ad8f-d810f5bbbf3a
"2.99, 1.99, 4.99, 0.99, 9.99, 24.99","EN, PT",64882688.0,1/09/2017,21/11/2017,70570f20-f6cd-4748-9d08-dfe31b799ead
,EN,6737920.0,17/12/2016,17/12/2016,34048c6a-fab6-4e39-85b1-026dc9ace82f
"4.99, 17.99, 79.99",EN,288319488.0,7/12/2018,28/12/2018,064f31b0-8dab-41b3-9935-1a358b83abf5
"2.99, 9.99, 1.99, 0.99, 4.99, 1.99, 24.99","NL, EN, RU, ZH, ES",132800512.0,16/05/2013,10/10/2013,517a77fa-4fb3-40cd-ab63-e58d96ab7d1a
,EN,65334272.0,24/07/2018,24/07/2018,56638ab6-bc29-42c8-80ee-5bb0043db975
,EN,40635392.0,4/01/2017,4/01/2017,c282ed23-038f-4d83-bdf8-29058d25b524
"2.99, 2.99",EN,29638656.0,1/10/2015,1/10/2015,db13375a-8530-4374-8ef5-8d9d84f22f1f
"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",,117222400.0,3/12/2018,2/01/2019,1820905a-9a01-4aea-8442-72f1177004bf
2.99,EN,30035968.0,29/12/2014,29/12/2014,8b59c69d-b14d-4605-a295-fca962cf2264
,EN,95699968.0,3/04/2018,18/04/2018,50bd5fb9-f48f-4363-b9db-986b77524279
2.99,EN,28676096.0,20/04/2014,20/04/2014,0d221f12-0950-41ef-a77d-7e7af1993da6
,EN,12546048.0,7/12/2011,13/07/2018,53c61e51-ef36-4db8-966c-99ff14163bfe
"0.99, 1.99, 4.99",EN,406896640.0,15/11/2016,9/05/2017,276a1aef-bb70-43c1-bea2-bfa5edc32fab
"3.99, 1.99, 1.99, 0.99, 0.99, 1.99, 0.99, 1.99, 1.99, 0.99","EN, FR, DE, IT, PL, PT, RU, ES, TR",202171392.0,14/11/2017,1/08/2019,9260c4a6-d2fc-41d4-be56-7166d3f4ae57
,"AR, HR, DA, EN, FI, FR, DE, IT, KO, PT, RU, ZH, ES, SV, TR",29570048.0,20/08/2018,6/04/2019,ac5f98bb-01b0-4a48-b769-6fc61f783f06
"0.99, 4.99, 9.99, 0.99, 1.99, 2.99, 0.99, 1.99",EN,195894272.0,30/08/2018,18/03/2019,d16d8634-85a2-4b4b-9d79-5c465a525171
,EN,81265664.0,6/12/2016,10/04/2019,2391c8f7-6c9b-4664-802b-cfb26dc06ed0
1.99,EN,12402688.0,29/07/2015,29/07/2015,36e15f25-c717-41d6-926d-12f12d54c046
"7.99, 2.99, 19.99, 49.99, 0.99, 0.99, 0.99","EN, JA, KO, ZH, ZH",101043200.0,14/09/2013,22/02/2019,0b24976b-02df-4320-957d-db061fdca8b8
0.99,EN,29501440.0,24/05/2016,9/06/2017,1d02bf25-6a66-4cbd-b62e-919db337e8f1
,"EN, DE, PL",298156032.0,12/11/2015,31/05/2019,31f303a9-a0ac-4c63-b041-60d3cf1b39fa
,"EN, IT",20987904.0,2/09/2016,9/09/2016,d53ff256-a80a-4f8c-bbe7-e76337b33cd6
,EN,2137088.0,10/06/2009,7/03/2019,731ede04-5e54-4649-b7d0-97666ea3b9af
"7.99, 14.99",EN,51518464.0,7/02/2018,7/02/2018,87b7ada1-31b2-47f9-9418-42a67a757f92
"1.99, 19.99, 9.99",EN,146620416.0,10/11/2016,7/12/2016,623e7fb2-fd65-4f6d-9e7e-da46e13a02f8
,EN,30915584.0,24/05/2018,6/06/2018,af43bfd2-85f9-44ff-9a68-9603580c7e7a
"1.99, 4.99, 9.99, 19.99, 49.99, 99.99",EN,200555520.0,19/04/2019,19/04/2019,5e1ec495-3a16-4376-b3dc-94fe32b0c23e
,EN,185240576.0,9/06/2016,31/07/2016,44c22165-1305-4611-9d0e-0afb764456f8
,"EN, ZH, ZH",138716160.0,26/11/2018,26/11/2018,c66c98d3-8918-401f-8ad9-58c3292cd814
,EN,9629696.0,18/12/2014,29/01/2016,1e4afa75-be45-4f4f-a06b-42314104b3c2
,EN,72646656.0,20/12/2012,20/09/2013,69ff550a-07f8-4b5a-8210-a3f650795ae3
"0.99, 1.99, 4.99, 9.99, 24.99","EN, JA, KO, ZH, ZH",211773440.0,19/03/2012,22/09/2016,9d476f5f-a6b0-4df8-bee1-68c960c993b3
,EN,21577728.0,21/01/2015,4/03/2015,7d7d811e-d0b7-495f-989a-b57bb70ab1b8
,EN,117468160.0,25/11/2018,3/05/2019,3ea72fad-0c69-407d-b785-95da5e22f83d
"0.99, 4.99, 9.99, 4.99, 19.99, 0.99, 19.99, 9.99, 4.99, 9.99","EN, FR, DE, IT, JA, KO, PT, RU, ES, TR",165965824.0,17/10/2017,1/08/2019,0f277cd2-cc0d-477e-acab-c9b537115668
"7.99, 2.99, 19.99, 0.99, 49.99, 19.99, 19.99, 19.99","EN, JA, KO, ZH, ZH",73305088.0,5/05/2015,18/12/2018,f4fc30d7-6282-4ad7-b6a3-f545ad295041
,EN,1266734080.0,19/10/2017,13/02/2018,2e063cb1-8523-49d0-a0cf-fc75e23b8795
"1.99, 4.99, 0.99, 9.99, 1.99, 9.99, 4.99, 19.99, 0.99",EN,147207168.0,14/12/2017,18/06/2019,6eaa0005-9ab5-4d17-a839-a1de401c2541
,EN,39404544.0,16/01/2016,25/02/2016,9731a59a-dde1-42a5-b4c7-80fb73fdb15c
,EN,8065334.0,2/08/2010,29/10/2010,7fbd50da-73a0-4ad6-ba9e-febd879afe2d
,EN,88837120.0,24/10/2017,24/10/2017,e72dde0e-4e59-4e26-b79d-87b979d7e54b
"0.99, 4.99, 1.99, 4.99, 9.99, 19.99, 0.99, 49.99, 22.99, 9.99","ZH, EN, JA, KO, ZH",169856000.0,15/01/2011,2/03/2019,339070f1-ba2d-4215-980d-d8570aa32954
,EN,52359168.0,11/03/2019,11/03/2019,66cc7fe9-7912-45ba-824e-c3047d0fe636
"0.99, 2.99, 5.99, 9.99, 49.99, 29.99",EN,79200256.0,19/09/2013,9/07/2014,474eae16-4ea8-4fe8-8f89-7014320b8bd0
2.99,EN,32808960.0,28/03/2015,28/03/2015,4d183020-2faa-4bfc-b8d0-17c923ec990a
,EN,24339456.0,24/04/2015,18/11/2017,93ce96a0-ac1a-4b0a-b1ad-01459694e40d
,EN,20320256.0,16/06/2012,22/08/2014,777be2f6-d2b2-4f00-ba37-c94cb90353c2
2.99,EN,28491776.0,8/04/2015,8/04/2015,4e6ee607-98bb-4961-b38f-cae4c4d87326
,ZH,7353344.0,8/03/2019,8/03/2019,28fa1cdb-c43d-4017-a7de-f3e4fbf85ba0
,EN,90593280.0,19/02/2019,7/06/2019,a96f5750-f4e2-49a5-8dc8-fa8098925fd2
,EN,47717376.0,29/05/2017,13/12/2017,b4688dcb-60c3-47a6-8cf9-f95a90a622ec
,EN,20966400.0,30/03/2019,30/03/2019,b80408cf-c543-47dd-b74e-b822de11ff93
,FR,33052672.0,27/09/2018,1/07/2019,c001dedb-9844-4701-9d28-756109c43d80
,"EN, FR, PT, RU, ES, TR",149952512.0,23/08/2017,28/06/2018,6f621566-ca54-4799-bb6e-2cab944a963d
2.99,EN,3125248.0,21/07/2010,21/09/2017,8cb16ad6-c803-46f7-a53f-e902241cbd36
,EN,12840960.0,18/10/2014,18/10/2014,ee7203fb-2d26-470a-b6fd-fb602d649adf
"0.99, 0.99, 1.99",EN,14045184.0,22/06/2014,22/06/2014,0d3ef54e-299f-4498-a646-4a97dd6c5376
,EN,46484944.0,11/11/2010,11/11/2010,1e26a98b-094c-4c04-b2cb-05c85a1f39db
,EN,151949312.0,6/09/2016,7/04/2017,5ba5942e-6ee0-41cf-b610-e355b56ce104
,"EN, ES",41295872.0,19/08/2013,9/06/2017,b3a44577-fb6d-4aa0-8f55-0608648b9e52
,EN,131883008.0,13/06/2019,13/06/2019,1c2edf68-4b32-402c-81d1-9b0ced82f8cf
,EN,35037184.0,10/05/2016,10/05/2016,bdc83faa-0d74-40ac-a15a-19d013e9aa59
